PassengerId,Pclass,Name,Sex,Age,SibSp,Parch,Fare,Embarked,Survived,Cabin
807.0,1.0,"Andrews, Mr. Thomas Jr",male,,0.0,0.0,0.0,S,0.0,A36
808.0,3.0,"Pettersson, Miss. Ellen Natalia",female,18.0,0.0,0.0,7.775,S,0.0,
809.0,2.0,"Meyer, Mr. August",male,39.0,0.0,0.0,13.0,S,0.0,
810.0,1.0,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",female,33.0,1.0,0.0,53.1,S,1.0,E8
811.0,3.0,"Alexander, Mr. William",male,26.0,0.0,0.0,7.8875,S,0.0,
812.0,3.0,"Lester, Mr. James",male,39.0,0.0,0.0,24.15,S,0.0,
813.0,2.0,"Slemen, Mr. Richard James",male,35.0,0.0,0.0,10.5,S,0.0,
814.0,3.0,"Andersson, Miss. Ebba Iris Alfrida",female,6.0,4.0,2.0,31.275,S,0.0,
815.0,3.0,"Tomlin, Mr. Ernest Portage",male,30.5,0.0,0.0,8.05,S,0.0,
816.0,1.0,"Fry, Mr. Richard",male,,0.0,0.0,0.0,S,0.0,B102
817.0,3.0,"Heininen, Miss. Wendla Maria",female,23.0,0.0,0.0,7.925,S,0.0,
818.0,2.0,"Mallet, Mr. Albert",,31.0,1.0,1.0,37.0042,C,0.0,
819.0,3.0,"Holm, Mr. John Fredrik Alexander",male,43.0,0.0,0.0,6.45,S,0.0,
820.0,3.0,"Skoog, Master. Karl Thorsten",male,10.0,3.0,2.0,27.9,S,0.0,
821.0,1.0,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",female,52.0,1.0,1.0,93.5,S,1.0,B69
822.0,3.0,"Lulic, Mr. Nikola",male,27.0,0.0,0.0,8.6625,,1.0,
823.0,1.0,"Reuchlin, Jonkheer. John George",male,38.0,0.0,0.0,0.0,S,0.0,
824.0,3.0,"Moor, Mrs. (Beila)",female,27.0,0.0,1.0,12.475,S,1.0,E121
825.0,3.0,"Panula, Master. Urho Abraham",male,2.0,4.0,1.0,39.6875,S,0.0,
826.0,3.0,"Flynn, Mr. John",male,,0.0,0.0,6.95,Q,0.0,
827.0,3.0,"Lam, Mr. Len",male,,0.0,0.0,56.4958,S,0.0,
828.0,2.0,"Mallet, Master. Andre",male,1.0,0.0,2.0,37.0042,C,1.0,
829.0,3.0,"McCormack, Mr. Thomas Joseph",male,,0.0,0.0,7.75,Q,1.0,
830.0,1.0,"Stone, Mrs. George Nelson (Martha Evelyn)",female,62.0,0.0,0.0,80.0,,1.0,B28
831.0,3.0,"Yasbeck, Mrs. Antoni (Selini Alexander)",female,15.0,1.0,0.0,14.4542,C,1.0,
832.0,2.0,"Richards, Master. George Sibley",male,0.83,1.0,1.0,18.75,S,1.0,
833.0,3.0,"Saad, Mr. Amin",male,,0.0,0.0,7.2292,C,0.0,
834.0,3.0,"Augustsson, Mr. Albert",male,23.0,0.0,0.0,7.8542,S,0.0,
835.0,3.0,"Allum, Mr. Owen George",male,18.0,0.0,0.0,8.3,S,0.0,
836.0,,"Compton, Miss. Sara Rebecca",female,39.0,1.0,1.0,83.1583,C,1.0,E49
837.0,3.0,"Pasic, Mr. Jakob",male,21.0,0.0,0.0,8.6625,S,0.0,
838.0,3.0,"Sirota, Mr. Maurice",male,,0.0,0.0,8.05,S,0.0,
839.0,3.0,"Chip, Mr. Chang",male,32.0,0.0,0.0,56.4958,S,1.0,
840.0,1.0,"Marechal, Mr. Pierre",male,,0.0,0.0,29.7,C,1.0,C47
841.0,3.0,"Alhomaki, Mr. Ilmari Rudolf",male,20.0,0.0,0.0,7.925,S,0.0,
842.0,2.0,"Mudd, Mr. Thomas Charles",male,16.0,0.0,0.0,10.5,S,0.0,
843.0,1.0,"Serepeca, Miss. Augusta",female,30.0,0.0,0.0,31.0,C,1.0,
844.0,3.0,"Lemberopolous, Mr. Peter L",male,34.5,0.0,0.0,6.4375,C,0.0,
845.0,3.0,"Culumovic, Mr. Jeso",male,17.0,0.0,0.0,8.6625,S,0.0,
846.0,3.0,"Abbing, Mr. Anthony",male,42.0,0.0,0.0,7.55,S,0.0,
847.0,3.0,"Sage, Mr. Douglas Bullen",male,,8.0,2.0,69.55,S,0.0,
848.0,3.0,"Markoff, Mr. Marin",male,35.0,0.0,0.0,7.8958,C,0.0,
849.0,2.0,"Harper, Rev. John",male,28.0,0.0,1.0,33.0,S,0.0,
850.0,1.0,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)",female,,1.0,0.0,89.1042,C,1.0,C92
851.0,3.0,"Andersson, Master. Sigvard Harald Elias",male,4.0,4.0,2.0,31.275,S,0.0,
852.0,3.0,"Svensson, Mr. Johan",male,74.0,0.0,0.0,7.775,S,0.0,
853.0,3.0,"Boulos, Miss. Nourelain",female,9.0,1.0,1.0,15.2458,C,0.0,
854.0,1.0,"Lines, Miss. Mary Conover",female,16.0,0.0,1.0,39.4,S,1.0,D28
855.0,2.0,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",female,44.0,1.0,0.0,26.0,S,0.0,
,3.0,"Aks, Mrs. Sam (Leah Rosen)",female,18.0,0.0,1.0,9.35,S,1.0,
857.0,1.0,"Wick, Mrs. George Dennick (Mary Hitchcock)",female,45.0,1.0,1.0,164.8667,S,1.0,
858.0,1.0,"Daly, Mr. Peter Denis ",male,51.0,0.0,0.0,26.55,S,1.0,E17
859.0,3.0,"Baclini, Mrs. Solomon (Latifa Qurban)",female,24.0,0.0,3.0,19.2583,C,1.0,
860.0,3.0,"Razi, Mr. Raihed",male,,0.0,0.0,7.2292,C,0.0,
861.0,3.0,"Hansen, Mr. Claus Peter",male,41.0,2.0,0.0,14.1083,S,0.0,
862.0,2.0,"Giles, Mr. Frederick Edward",male,21.0,1.0,0.0,11.5,S,0.0,
863.0,1.0,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",female,48.0,0.0,0.0,25.9292,S,1.0,D17
864.0,3.0,"Sage, Miss. Dorothy Edith ""Dolly""",female,,8.0,2.0,69.55,S,0.0,
865.0,2.0,"Gill, Mr. John William",male,24.0,0.0,0.0,13.0,S,0.0,
866.0,2.0,"Bystrom, Mrs. (Karolina)",female,42.0,0.0,0.0,13.0,S,1.0,
867.0,2.0,"Duran y More, Miss. Asuncion",female,27.0,1.0,0.0,13.8583,C,1.0,
868.0,1.0,"Roebling, Mr. Washington Augustus II",male,31.0,0.0,0.0,50.4958,S,0.0,A24
869.0,3.0,"van Melkebeke, Mr. Philemon",male,,0.0,0.0,9.5,S,0.0,
870.0,3.0,"Johnson, Master. Harold Theodor",male,4.0,1.0,1.0,11.1333,S,1.0,
871.0,3.0,"Balkic, Mr. Cerin",male,26.0,0.0,0.0,7.8958,S,0.0,
872.0,1.0,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",female,47.0,1.0,1.0,52.5542,S,1.0,D35
873.0,1.0,"Carlsson, Mr. Frans Olof",male,33.0,0.0,0.0,5.0,S,0.0,B51 B53 B55
874.0,3.0,"Vander Cruyssen, Mr. Victor",male,47.0,0.0,0.0,9.0,S,0.0,
875.0,2.0,"Abelson, Mrs. Samuel (Hannah Wizosky)",female,28.0,1.0,0.0,24.0,C,1.0,
876.0,3.0,,female,15.0,0.0,0.0,7.225,C,1.0,
877.0,3.0,"Gustafsson, Mr. Alfred Ossian",male,20.0,0.0,0.0,9.8458,S,0.0,
878.0,3.0,"Petroff, Mr. Nedelio",male,19.0,0.0,0.0,7.8958,S,0.0,
879.0,3.0,"Laleff, Mr. Kristo",male,,0.0,0.0,7.8958,S,0.0,
880.0,1.0,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",female,56.0,0.0,1.0,83.1583,C,1.0,C50
881.0,2.0,"Shelley, Mrs. William (Imanita Parrish Hall)",female,25.0,0.0,1.0,26.0,S,1.0,
882.0,3.0,"Markun, Mr. Johann",male,33.0,0.0,0.0,7.8958,S,0.0,
883.0,3.0,"Dahlberg, Miss. Gerda Ulrika",female,22.0,0.0,0.0,10.5167,S,0.0,
884.0,2.0,"Banfield, Mr. Frederick James",male,28.0,0.0,0.0,10.5,S,0.0,
885.0,3.0,"Sutehall, Mr. Henry Jr",male,25.0,0.0,0.0,7.05,S,,
886.0,3.0,"Rice, Mrs. William (Margaret Norton)",female,39.0,0.0,5.0,29.125,Q,0.0,
887.0,2.0,"Montvila, Rev. Juozas",male,27.0,0.0,0.0,13.0,S,0.0,
888.0,1.0,"Graham, Miss. Margaret Edith",female,19.0,0.0,0.0,,S,1.0,B42
889.0,3.0,"Johnston, Miss. Catherine Helen ""Carrie""",female,,1.0,2.0,23.45,S,0.0,
890.0,1.0,"Behr, Mr. Karl Howell",male,26.0,0.0,0.0,30.0,C,1.0,C148
891.0,3.0,"Dooley, Mr. Patrick",male,32.0,0.0,0.0,7.75,Q,0.0,
